frame_path,label
landmark_data_big\bad_Copy of push up 198\frame_0052.json,bad
landmark_data_big\bad_Copy of push up 198\frame_0005.json,bad
landmark_data_big\bad_Copy of push up 198\frame_0072.json,bad
landmark_data_big\bad_Copy of push up 198\frame_0025.json,bad
landmark_data_big\bad_Copy of push up 198\frame_0033.json,bad
landmark_data_big\bad_Copy of push up 198\frame_0064.json,bad
landmark_data_big\bad_Copy of push up 198\frame_0048.json,bad
landmark_data_big\bad_Copy of push up 198\frame_0009.json,bad
landmark_data_big\bad_Copy of push up 198\frame_0008.json,bad
landmark_data_big\bad_Copy of push up 198\frame_0049.json,bad
landmark_data_big\bad_Copy of push up 198\frame_0065.json,bad
landmark_data_big\bad_Copy of push up 198\frame_0032.json,bad
landmark_data_big\bad_Copy of push up 198\frame_0024.json,bad
landmark_data_big\bad_Copy of push up 198\frame_0073.json,bad
landmark_data_big\bad_Copy of push up 198\frame_0004.json,bad
landmark_data_big\bad_Copy of push up 198\frame_0053.json,bad
landmark_data_big\bad_Copy of push up 198\frame_0100.json,bad
landmark_data_big\bad_Copy of push up 198\frame_0045.json,bad
landmark_data_big\bad_Copy of push up 198\frame_0012.json,bad
landmark_data_big\bad_Copy of push up 198\frame_0069.json,bad
landmark_data_big\bad_Copy of push up 198\frame_0086.json,bad
landmark_data_big\bad_Copy of push up 198\frame_0028.json,bad
landmark_data_big\bad_Copy of push up 198\frame_0090.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0007.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0011.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0031.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0027.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0026.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0030.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0010.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0006.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0037.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0021.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0001.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0040.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0017.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0016.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0041.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0000.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0020.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0036.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0023.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0035.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0019.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0039.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0015.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0003.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0002.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0014.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0038.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0018.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0034.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0022.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0029.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0013.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0005.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0025.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0033.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0009.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0008.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0032.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0024.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0004.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0012.json,bad
landmark_data_big\bad_Copy of push up 36\frame_0028.json,bad
landmark_data_big\good_Copy of push up 79\frame_0007.json,good
landmark_data_big\good_Copy of push up 79\frame_0011.json,good
landmark_data_big\good_Copy of push up 79\frame_0010.json,good
landmark_data_big\good_Copy of push up 79\frame_0006.json,good
landmark_data_big\good_Copy of push up 79\frame_0021.json,good
landmark_data_big\good_Copy of push up 79\frame_0001.json,good
landmark_data_big\good_Copy of push up 79\frame_0017.json,good
landmark_data_big\good_Copy of push up 79\frame_0016.json,good
landmark_data_big\good_Copy of push up 79\frame_0000.json,good
landmark_data_big\good_Copy of push up 79\frame_0020.json,good
landmark_data_big\good_Copy of push up 79\frame_0019.json,good
landmark_data_big\good_Copy of push up 79\frame_0015.json,good
landmark_data_big\good_Copy of push up 79\frame_0003.json,good
landmark_data_big\good_Copy of push up 79\frame_0002.json,good
landmark_data_big\good_Copy of push up 79\frame_0014.json,good
landmark_data_big\good_Copy of push up 79\frame_0018.json,good
landmark_data_big\good_Copy of push up 79\frame_0022.json,good
landmark_data_big\good_Copy of push up 79\frame_0013.json,good
landmark_data_big\good_Copy of push up 79\frame_0005.json,good
landmark_data_big\good_Copy of push up 79\frame_0009.json,good
landmark_data_big\good_Copy of push up 79\frame_0008.json,good
landmark_data_big\good_Copy of push up 79\frame_0004.json,good
landmark_data_big\good_Copy of push up 79\frame_0012.json,good
landmark_data_big\good_Copy of push up 138\frame_0007.json,good
landmark_data_big\good_Copy of push up 138\frame_0011.json,good
landmark_data_big\good_Copy of push up 138\frame_0031.json,good
landmark_data_big\good_Copy of push up 138\frame_0027.json,good
landmark_data_big\good_Copy of push up 138\frame_0026.json,good
landmark_data_big\good_Copy of push up 138\frame_0030.json,good
landmark_data_big\good_Copy of push up 138\frame_0010.json,good
landmark_data_big\good_Copy of push up 138\frame_0006.json,good
landmark_data_big\good_Copy of push up 138\frame_0021.json,good
landmark_data_big\good_Copy of push up 138\frame_0001.json,good
landmark_data_big\good_Copy of push up 138\frame_0017.json,good
landmark_data_big\good_Copy of push up 138\frame_0016.json,good
landmark_data_big\good_Copy of push up 138\frame_0000.json,good
landmark_data_big\good_Copy of push up 138\frame_0020.json,good
landmark_data_big\good_Copy of push up 138\frame_0036.json,good
landmark_data_big\good_Copy of push up 138\frame_0023.json,good
landmark_data_big\good_Copy of push up 138\frame_0035.json,good
landmark_data_big\good_Copy of push up 138\frame_0019.json,good
landmark_data_big\good_Copy of push up 138\frame_0015.json,good
landmark_data_big\good_Copy of push up 138\frame_0003.json,good
landmark_data_big\good_Copy of push up 138\frame_0002.json,good
landmark_data_big\good_Copy of push up 138\frame_0014.json,good
landmark_data_big\good_Copy of push up 138\frame_0018.json,good
landmark_data_big\good_Copy of push up 138\frame_0034.json,good
landmark_data_big\good_Copy of push up 138\frame_0022.json,good
landmark_data_big\good_Copy of push up 138\frame_0029.json,good
landmark_data_big\good_Copy of push up 138\frame_0013.json,good
landmark_data_big\good_Copy of push up 138\frame_0005.json,good
landmark_data_big\good_Copy of push up 138\frame_0025.json,good
landmark_data_big\good_Copy of push up 138\frame_0033.json,good
landmark_data_big\good_Copy of push up 138\frame_0009.json,good
landmark_data_big\good_Copy of push up 138\frame_0008.json,good
landmark_data_big\good_Copy of push up 138\frame_0032.json,good
landmark_data_big\good_Copy of push up 138\frame_0024.json,good
landmark_data_big\good_Copy of push up 138\frame_0004.json,good
landmark_data_big\good_Copy of push up 138\frame_0012.json,good
landmark_data_big\good_Copy of push up 138\frame_0028.json,good
landmark_data_big\good_Copy of push up 100\frame_0007.json,good
landmark_data_big\good_Copy of push up 100\frame_0050.json,good
landmark_data_big\good_Copy of push up 100\frame_0046.json,good
landmark_data_big\good_Copy of push up 100\frame_0011.json,good
landmark_data_big\good_Copy of push up 100\frame_0031.json,good
landmark_data_big\good_Copy of push up 100\frame_0027.json,good
landmark_data_big\good_Copy of push up 100\frame_0026.json,good
landmark_data_big\good_Copy of push up 100\frame_0030.json,good
landmark_data_big\good_Copy of push up 100\frame_0010.json,good
landmark_data_big\good_Copy of push up 100\frame_0047.json,good
landmark_data_big\good_Copy of push up 100\frame_0051.json,good
landmark_data_big\good_Copy of push up 100\frame_0006.json,good
landmark_data_big\good_Copy of push up 100\frame_0060.json,good
landmark_data_big\good_Copy of push up 100\frame_0037.json,good
landmark_data_big\good_Copy of push up 100\frame_0021.json,good
landmark_data_big\good_Copy of push up 100\frame_0001.json,good
landmark_data_big\good_Copy of push up 100\frame_0056.json,good
landmark_data_big\good_Copy of push up 100\frame_0040.json,good
landmark_data_big\good_Copy of push up 100\frame_0017.json,good
landmark_data_big\good_Copy of push up 100\frame_0016.json,good
landmark_data_big\good_Copy of push up 100\frame_0041.json,good
landmark_data_big\good_Copy of push up 100\frame_0057.json,good
landmark_data_big\good_Copy of push up 100\frame_0000.json,good
landmark_data_big\good_Copy of push up 100\frame_0020.json,good
landmark_data_big\good_Copy of push up 100\frame_0036.json,good
landmark_data_big\good_Copy of push up 100\frame_0061.json,good
landmark_data_big\good_Copy of push up 100\frame_0023.json,good
landmark_data_big\good_Copy of push up 100\frame_0035.json,good
landmark_data_big\good_Copy of push up 100\frame_0019.json,good
landmark_data_big\good_Copy of push up 100\frame_0058.json,good
landmark_data_big\good_Copy of push up 100\frame_0039.json,good
landmark_data_big\good_Copy of push up 100\frame_0015.json,good
landmark_data_big\good_Copy of push up 100\frame_0042.json,good
landmark_data_big\good_Copy of push up 100\frame_0054.json,good
landmark_data_big\good_Copy of push up 100\frame_0003.json,good
landmark_data_big\good_Copy of push up 100\frame_0002.json,good
landmark_data_big\good_Copy of push up 100\frame_0055.json,good
landmark_data_big\good_Copy of push up 100\frame_0043.json,good
landmark_data_big\good_Copy of push up 100\frame_0014.json,good
landmark_data_big\good_Copy of push up 100\frame_0038.json,good
landmark_data_big\good_Copy of push up 100\frame_0059.json,good
landmark_data_big\good_Copy of push up 100\frame_0018.json,good
landmark_data_big\good_Copy of push up 100\frame_0034.json,good
landmark_data_big\good_Copy of push up 100\frame_0022.json,good
landmark_data_big\good_Copy of push up 100\frame_0029.json,good
landmark_data_big\good_Copy of push up 100\frame_0013.json,good
landmark_data_big\good_Copy of push up 100\frame_0044.json,good
landmark_data_big\good_Copy of push up 100\frame_0052.json,good
landmark_data_big\good_Copy of push up 100\frame_0005.json,good
landmark_data_big\good_Copy of push up 100\frame_0025.json,good
landmark_data_big\good_Copy of push up 100\frame_0033.json,good
landmark_data_big\good_Copy of push up 100\frame_0048.json,good
landmark_data_big\good_Copy of push up 100\frame_0009.json,good
landmark_data_big\good_Copy of push up 100\frame_0008.json,good
landmark_data_big\good_Copy of push up 100\frame_0049.json,good
landmark_data_big\good_Copy of push up 100\frame_0032.json,good
landmark_data_big\good_Copy of push up 100\frame_0024.json,good
landmark_data_big\good_Copy of push up 100\frame_0004.json,good
landmark_data_big\good_Copy of push up 100\frame_0053.json,good
landmark_data_big\good_Copy of push up 100\frame_0045.json,good
landmark_data_big\good_Copy of push up 100\frame_0012.json,good
landmark_data_big\good_Copy of push up 100\frame_0028.json,good
landmark_data_big\bad_Copy of push up 108\frame_0007.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0050.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0046.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0103.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0011.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0085.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0093.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0089.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0066.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0031.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0027.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0070.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0071.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0026.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0030.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0088.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0067.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0092.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0084.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0010.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0047.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0102.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0051.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0114.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0006.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0109.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0060.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0037.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0021.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0099.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0076.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0001.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0056.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0113.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0040.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0105.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0017.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0083.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0095.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0094.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0082.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0016.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0041.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0104.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0057.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0112.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0000.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0098.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0077.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0020.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0036.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0061.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0108.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0074.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0023.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0035.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0062.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0019.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0058.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0078.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0097.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0039.json,bad
landmark_data_big\bad_Copy of push up 108\frame_0081.json,bad
